STATECD,UNITCD,COUNTYCD,PLOT,sdimax_metric_mean,sdimax_metric_median,sdimax_english_mean,sdimax_english_median,PLT_CN,CONDID,FORTYPCD,OWNGRPCD,SITECLCD
9,1,11,483,646.70048040777,602.989343240524,261.710371934107,244.021104162897,503649914126144,2,708,30,6
9,1,11,495,175.578402350038,169.999673178365,71.0540511020665,68.7964197399905,944325509290487,1,409,30,6
9,1,11,502,1008.49804244105,976.615121119292,408.124635404082,395.222076259233,62290154010538,2,503,40,5
9,1,11,526,305.47581547713,384.106723377257,123.621663671852,155.442459813959,814949809290487,2,171,40,4
9,1,11,552,512.235721743627,516.334056645078,207.294420395253,208.952957513847,814949803290487,2,708,30,5
9,1,11,600,928.530041805771,871.975640011119,375.762737086194,352.875985063284,247050470010661,1,503,40,6
9,1,11,601,684.682107849781,656.867078102452,277.080989624453,265.824647622138,1285453485290487,1,708,40,6
9,1,11,603,870.837455573531,818.399588097241,352.415378211248,331.194528348885,445525728489998,1,503,30,6
9,1,11,621,797.053423398261,783.690385980161,322.556042879979,317.148214064613,719393317290487,1,608,40,6
9,1,11,630,589.80190055358,581.099263802598,238.684336006666,235.162504231513,944325528290487,1,503,40,5
9,1,11,654,549.12032867124,586.530052203912,222.221089680518,237.360266094171,567481514126144,2,503,40,5
9,1,11,662,614.837850214231,595.701685998931,248.816024316656,241.071894219489,567481528126144,1,515,40,5
9,1,11,665,757.426478250216,841.351341822316,306.519588806576,340.482772576169,220913547010661,1,503,40,5
9,1,11,672,717.861869704399,683.046169410472,290.508361458447,276.418948895579,1285453468290487,1,608,40,6
9,1,11,693,1084.44653865399,1060.90252903976,438.859898163113,429.331976505973,503649918126144,1,505,40,3
9,1,11,696,621.131609941265,612.095526652587,251.363018248047,247.706245460718,445525661489998,1,962,40,5
9,1,11,712,1245.12932503611,1292.22792484137,503.885907979833,522.946033101185,719393319290487,1,506,30,4
9,1,11,715,900.00112502951,944.778639404081,364.217495283242,382.338310554424,1285453495290487,1,503,40,5
9,1,13,18,543.767889546604,541.842371742874,220.055034641901,219.275805314188,567481533126144,1,503,40,5
9,1,13,21,926.01130989237,900.696032918641,374.74344255058,364.4987144993,944325510290487,1,503,40,5
9,1,13,53,681.555899646421,624.165249873421,275.815858181952,252.590688644175,567481535126144,2,503,40,5
9,1,13,57,795.002241334558,799.717813045258,321.72595903582,323.634283002908,503649765126144,1,708,40,5
9,1,13,69,1202.13981754686,1177.3652504372,486.488673347842,476.462762792329,944325516290487,1,503,40,6
9,1,13,87,742.604880617941,772.054942923545,300.5215016758,312.439517809981,1285453425290487,1,503,30,5
9,1,13,109,673.469908988505,654.674736736425,272.543574200959,264.937438641022,719393302290487,1,503,40,6
9,1,13,114,892.946712993125,899.917235850092,361.362676315651,364.183546540336,1285453486290487,1,401,40,5
9,1,13,138,950.431963240242,959.435350496795,384.626129303055,388.269670477006,719393300290487,1,103,30,4
9,1,13,146,1146.65361591613,1142.00007724579,464.034206549189,462.150986460259,503649763126144,1,519,40,4
9,1,13,209,1492.41712301902,1472.035743639,603.959718879226,595.711668135995,1285453471290487,1,103,30,5
9,1,13,231,1147.05472260196,1148.72574248442,464.196528649008,464.872766332753,944325513290487,1,708,40,5
9,1,13,243,1054.00895990323,1018.82481296646,426.542248343815,412.30373073022,445525706489998,1,505,30,5
9,1,13,258,889.769182715819,870.52058487428,360.076775568861,352.287145202199,445525708489998,1,503,30,6
9,1,13,323,869.221301603752,855.570542687767,351.761343972295,346.237078409925,567481536126144,1,503,40,5
9,1,13,338,1011.11507168066,978.036385278723,409.183709452131,395.797241398351,814949766290487,1,503,30,5
9,1,13,339,1036.09560479351,976.17386547606,419.292971483224,395.043506454499,719393260290487,1,503,40,6
9,1,13,404,1079.8660555405,1065.60802638023,437.006242606041,431.236223520499,944325523290487,1,503,30,5
9,1,13,410,559.908444742202,541.507948191127,226.586884905565,219.140468918495,814949765290487,1,503,40,5
9,1,13,441,772.028443021571,726.762577449138,312.42879368125,294.110349712551,944325514290487,1,503,40,5
9,1,13,482,919.159609141735,909.717588109443,371.970657921288,368.149607974623,445525672489998,1,519,40,5
9,1,13,485,1043.14296816733,1097.27252103355,422.144937958577,444.050388537975,814949807290487,1,519,30,5
9,1,13,506,1126.82158800184,1127.77445115429,456.008470433477,456.394080430045,719393304290487,1,519,40,5
9,1,13,509,856.116355404657,821.455295918163,346.457960956747,332.431129301819,814949753290487,1,608,30,5
9,1,13,514,829.932097522641,789.426849019322,335.861568845208,319.469678051494,944325511290487,1,503,40,5
9,1,13,549,1063.39978415081,985.394486351834,430.342579688941,398.774958945984,944325512290487,1,103,40,5
9,1,13,559,687.443467277683,682.290203365042,278.19847202135,276.113020322904,445525707489998,1,503,40,4
9,1,13,587,593.139698832418,580.066083686632,240.035094905816,234.744391116375,1285453470290487,1,401,40,5
9,1,13,602,725.538661170997,680.473045090341,293.615048419182,275.377642536212,247050428010661,1,505,40,5
9,1,13,618,808.993191734172,796.813302714657,327.387895192858,322.458869497063,567481524126144,3,708,40,5
9,1,13,636,804.097650735311,800.753406245295,325.40674024641,324.053372658421,814949808290487,2,519,40,5
9,1,15,47,967.716565182633,958.68811654214,391.620958810873,387.967275655726,567481513126144,1,401,40,5
9,1,15,65,864.055848652126,825.792406047824,349.670959545295,334.186295316907,14167100020004,1,503,30,5
9,1,15,86,1085.51856128347,1038.5762061759,439.293730284138,420.296835142018,247050458010661,1,401,30,5
9,1,15,134,738.001522389983,748.16890148257,298.658588889304,302.773180797815,1285453466290487,1,401,40,5
9,1,15,163,643.620999640702,659.767898246851,260.464150412197,266.998567762766,814949816290487,1,516,40,5
9,1,15,203,618.87274324593,598.960515288582,250.448887424125,242.390695505869,719393306290487,1,505,40,4
9,1,15,241,748.158173326569,698.238349313728,302.768839267567,282.567005335036,814949813290487,1,510,40,4
9,1,15,249,621.592359046956,675.331593738982,251.549476776333,273.296971211216,944325522290487,1,503,40,4
9,1,15,262,604.129948448219,573.546415740749,244.482690665737,232.105975381894,1285453481290487,1,516,40,5
9,1,15,295,942.951625760871,921.493215144043,381.598944442014,372.915034666496,567481530126144,1,503,40,5
9,1,15,307,934.621111631461,918.397901127498,378.227705333245,371.662405656522,445525717489998,1,503,40,6
9,1,15,330,899.276442597901,866.672408455498,363.924226738597,350.729843619258,814949815290487,2,503,40,5
9,1,15,344,763.303560137613,772.049037665576,308.897959216426,312.437128037116,245794834489998,1,503,40,6
9,1,15,381,995.256001914406,1005.4567736028,402.765772288333,406.893877699513,247050465010661,1,519,40,4
9,1,15,383,549.950111153366,525.731128682675,222.556890702167,212.755817249626,719393311290487,1,519,40,6
9,1,15,387,764.923983460371,754.727949598639,309.55372120105,305.427533120095,944325519290487,1,510,40,5
9,1,15,400,1093.94619746617,1053.57551992896,442.704273289315,426.366841427763,62290915010538,1,402,40,6
9,1,15,402,700.450934544863,703.367374616354,283.462406716849,284.642648017044,220913517010661,1,515,40,5
9,1,15,405,1689.95312340722,1661.84458708285,683.899693717925,672.524573830375,719393309290487,1,103,40,4
9,1,15,413,894.550903601117,857.147038542327,362.01186915436,346.875063580725,944325521290487,1,519,40,5
9,1,15,427,970.864414489207,943.918452630415,392.894848096213,381.990205353811,719393310290487,1,503,30,5
9,1,15,457,546.247983889525,515.332620986258,221.058693109123,208.547690923396,814949818290487,1,503,40,6
9,1,15,464,1172.38641981701,1158.03846322902,474.447901735499,468.641490314914,944325525290487,2,102,40,4
9,1,15,473,1122.36477778336,1078.24930448134,454.204863516126,436.351966733614,944325520290487,1,515,40,5
9,1,15,477,1607.20077539937,1579.37584444031,650.411010112959,639.150661232834,719393307290487,1,401,40,4
9,1,15,487,1038.63532081137,1092.63899340666,420.320757983742,442.17526663017,503649761126144,1,105,40,3
9,1,15,505,1072.50764848,948.099857185764,434.028401229718,383.682359565135,567481532126144,1,503,40,6
9,1,15,507,967.490467632945,985.659084138937,391.529460388319,398.882037860216,567481531126144,1,503,30,4
9,1,15,524,941.729990732369,890.347535554826,381.104566337523,360.310826634526,503649754126144,1,515,30,5
9,1,15,535,892.571743042802,892.660224811741,361.210931376322,361.246738674074,304031883489998,1,503,40,4
9,1,15,541,946.628097315995,917.160743339714,383.086759539182,371.161745714878,567481521126144,1,103,40,5
9,1,15,580,917.594029480673,935.380716796566,371.337090376804,378.535106605248,1285453480290487,1,503,30,5
9,1,15,583,706.376742851364,728.688955280827,285.86049600685,294.889927081195,567481523126144,2,519,40,5
9,1,15,584,1076.80433872067,1028.4451080015,435.767209897778,416.196925598652,814949812290487,1,401,40,5
9,1,15,606,962.846532281666,943.640989048611,389.650126624325,381.877919837731,445525732489998,1,503,40,5
9,1,15,619,1003.01380189724,1009.32639741454,405.905242229066,408.459858733542,503649912126144,1,519,40,6
9,1,15,625,876.880518816573,851.691478267652,354.860918885596,344.667276897632,503649755126144,1,503,40,6
9,1,15,629,877.441028750274,839.298722307723,355.087749184422,339.652107016334,1285453479290487,1,505,40,5
9,1,15,649,415.501263772885,406.436912937418,168.147378230688,164.479165974227,719393298290487,2,962,40,5
9,1,15,657,729.973358252019,714.598507990378,295.409706468233,289.187725965191,14167111020004,1,504,40,6
9,1,15,688,1012.60723739529,965.990965453142,409.787567429655,390.922633448984,503649756126144,1,708,40,5
23,1,29,6,1396.67775768151,1226.29968313869,565.215376373997,496.265823050791,606237278126144,1,121,40,5
23,1,29,28,782.339984664471,771.46346864414,316.601726097932,312.200156686335,1287087157290487,1,125,40,5
23,1,29,29,781.615248219529,812.405303351578,316.308435694869,328.768727630015,606237321126144,1,801,40,4
23,1,29,39,975.045251583042,969.429382996885,394.586772664034,392.314111515724,721820309290487,1,105,40,3
23,1,29,43,741.475475178558,714.493224722643,300.06444755792,289.145119342818,721819866290487,1,102,40,4
23,1,29,70,678.171982648335,664.441225857586,274.446435701231,268.889796150913,606237312126144,1,801,40,4
23,1,29,81,955.876755104761,939.014312444618,386.829558165623,380.005570440238,606237357126144,1,801,40,4
23,1,29,100,816.566967733905,818.385415519305,330.452893277576,331.188792910679,606237255126144,1,121,40,4
23,1,29,130,1112.03958241986,1072.39841296478,450.02640563533,433.9841951897,721820025290487,1,127,40,5
23,1,29,134,837.733348783336,981.295748024645,339.018622892394,397.116258566802,1287087247290487,1,121,40,5
23,1,29,140,1282.17298562529,1243.09182966955,518.876943991562,503.06136294492,721820294290487,1,127,40,4
23,1,29,142,937.182392872542,934.12596897582,379.26421896906,378.027328230561,721820304290487,1,123,40,5
23,1,29,169,652.628602215011,644.306660488885,264.109397464543,260.741627483941,1287086772290487,1,121,40,3
23,1,29,177,2363.97359290666,2042.25664008709,956.666071829587,826.471853747628,606237259126144,1,801,40,5
23,1,29,185,791.81254001764,768.481988180361,320.435132844563,310.993594475962,721820269290487,1,126,40,6
23,1,29,205,1193.06849559182,1157.68013269119,482.817639979673,468.496479106214,1287087257290487,1,127,30,4
23,1,29,206,400.83458655034,392.570244385367,162.211985158876,158.867524891239,606237261126144,2,903,40,5
23,1,29,214,1018.23492127262,1009.19977419373,412.065010056163,408.408616139454,606237294126144,1,121,40,5
23,1,29,216,736.671426538521,751.634258709909,298.120318251597,304.175560966575,1287087225290487,1,902,40,4
23,1,29,236,619.223320790639,612.901005638727,250.590761108152,248.032211207512,1287087221290487,1,125,40,5
23,1,29,258,1176.12579248211,1167.54517080628,475.961172006098,472.488717974842,1287087249290487,1,123,40,5
23,1,29,260,942.24991345254,962.966702562044,381.314971575489,389.698757806342,606237268126144,1,901,40,4
23,1,29,283,752.774155975303,719.956032008151,304.636860975359,291.355838786838,721820305290487,1,801,40,6
23,1,29,296,582.920943712118,637.446650978526,235.899711858705,257.965480419235,52710816010538,1,121,40,6
23,1,29,318,1130.98116572304,1162.36427353158,457.691791639328,470.392083452692,721820274290487,1,103,40,4
23,1,29,336,1742.0250073844,1624.67907630874,704.97243532836,657.484226803448,606237257126144,1,801,40,4
23,1,29,341,1163.69250683892,1212.22383649357,470.929600345612,490.569530605702,721819841290487,2,127,40,4
23,1,29,344,817.459384172137,806.134646363786,330.814041359332,326.231083044517,606237299126144,1,903,30,4
23,1,29,348,1023.22994129717,975.230695397374,414.08642273181,394.661819105304,606237316126144,1,801,40,4
23,1,29,358,836.131263186911,819.25426435976,338.370281921553,331.540403524988,1287087240290487,1,124,40,5
23,1,29,360,781.506281591679,764.848161907796,316.264338469698,309.523037310554,606237260126144,1,902,40,6
23,1,29,361,1123.22193230055,1128.34236429472,454.551741606208,456.623906700027,1287087219290487,1,801,40,5
23,1,29,364,1191.35368375104,1111.63397466486,482.123680321,449.862262017634,721820041290487,1,121,40,5
23,1,29,373,932.605589669708,1015.99204710803,377.41205261884,411.157351179141,606237263126144,1,809,40,4
23,1,29,392,1618.20589880153,1354.0172765469,654.864625080037,547.951293969748,721819691290487,1,125,40,6
23,1,29,403,1220.71447075404,1203.06987410248,494.005568025781,486.865053843087,721820302290487,1,123,40,5
23,1,29,413,719.635763657219,878.068776935717,291.22623079708,355.341789835497,721820307290487,1,103,40,5
23,1,29,430,943.056903753931,954.761583427861,381.641548929802,386.378264246454,721820272290487,1,103,40,5
23,1,29,432,1202.15227229024,1227.3542452023,486.493713603139,496.69258913224,721820306290487,1,124,40,4
23,1,29,445,678.949270267948,638.343280805194,274.760992807947,258.328333598618,1287087244290487,1,127,40,4
23,1,29,446,902.847048068657,880.930421061712,365.369199355893,356.499856005612,1287087000290487,1,105,40,4
23,1,29,458,944.674034888001,925.569908477608,382.295978613072,374.564813754206,606237322126144,1,105,40,4
23,1,29,497,1114.97658981457,1119.5535909473,451.214970235063,453.067216684663,606237276126144,1,121,40,5
23,1,29,517,803.475289023645,808.267033182972,325.154879423707,327.094029283871,606237295126144,1,103,40,5
23,1,29,527,870.996216503745,907.285622176811,352.479626473548,367.165426381996,606237264126144,1,127,40,4
23,1,29,545,1135.21035482496,1126.66735097709,459.403283568552,455.946052930574,1287086653290487,1,127,40,4
23,1,29,554,847.799933217441,830.862793393709,343.09242465406,336.238208062209,606237284126144,2,962,40,5
23,1,29,562,809.91508023115,793.713574922314,327.760970192391,321.204454295582,721820295290487,1,121,30,4
23,1,29,564,1144.37955478539,1053.11446173964,463.113926756058,426.180257817783,168928061010661,1,809,40,3
23,1,29,573,1175.60133339509,1159.0987013928,475.748930965792,469.070553432366,606237253126144,1,124,40,3
23,1,29,583,1325.85894268213,1411.78776890094,536.556021734683,571.330180330338,606237325126144,2,124,40,4
23,1,29,624,813.147438359313,807.413816242851,329.069058980902,326.748744674528,1287087222290487,1,903,40,4
23,1,29,626,997.986037431884,990.659137161189,403.870578349745,400.905487317558,606237317126144,1,121,40,4
23,1,29,638,634.144190007028,687.242722392399,256.629022019508,278.117233457001,606237266126144,1,901,40,6
23,1,29,662,1188.05840724707,1135.27689580988,480.790129371825,459.430211746959,606237313126144,1,962,40,5
23,1,29,671,1122.87692017267,1195.66484859253,454.412120166229,483.868346651577,606237271126144,1,121,40,5
23,1,29,675,1288.25910743133,1259.61167428227,521.339909846312,509.746706173925,721820292290487,1,121,40,5
23,1,29,677,552.331390077668,655.012069514158,223.520559992415,265.073952358579,52854057010538,2,124,40,6
23,1,29,688,1403.91017044214,1350.06669772615,568.14222967148,546.352551609326,721819685290487,1,124,40,5
23,1,29,694,710.401823121154,685.720766566385,287.489388030878,277.501319850377,1287087220290487,1,809,40,4
23,1,29,701,365.010179242506,339.058198730734,147.714363392861,137.211970588266,721819801290487,1,801,40,6
23,1,29,742,301.746409883587,275.103846666589,122.112426931585,111.330565250577,606237254126144,2,962,40,4
23,1,29,747,555.583021939587,551.188494050924,224.836448583435,223.058046428095,721819862290487,1,127,40,5
23,1,29,762,915.808832104389,904.86431319801,370.614646705464,366.185557505125,606237272126144,1,801,40,4
23,1,29,771,691.056187998656,703.542416869275,279.660488073949,284.713485096193,1287087255290487,1,901,20,4
23,1,29,775,794.731886008416,720.785365254979,321.616550128447,291.69145800943,1287087253290487,1,903,40,6
23,1,29,789,1164.78055334343,1121.98652849112,471.369917098118,454.051791474346,721819779290487,1,124,40,4
23,1,29,820,914.97299696108,914.144083942689,370.276396258993,369.940947096797,721820273290487,1,105,40,6
23,1,29,830,1048.96740226591,992.882447074826,424.502002566421,401.805228823944,1287086657290487,1,801,40,4
23,1,29,832,1485.85802334253,1256.92961336401,601.305345691186,508.661314741982,1287087246290487,1,121,40,4
23,1,29,836,1142.59106125818,1146.7879013718,462.390149179903,464.088549939388,1287086830290487,1,105,40,6
23,1,29,845,1296.99592673543,1311.09545839628,524.875574808484,530.581452238374,1287086808290487,1,801,40,6
23,1,29,846,2066.83999530536,1653.00502946408,836.420383604147,668.947332151689,721820029290487,1,801,40,5
23,1,29,848,581.958079047494,646.755614619218,235.510054394183,261.732683955547,243882796489998,2,809,40,6
23,1,29,862,726.965035124402,747.015659857055,294.19228141834,302.306480518648,1287087012290487,1,121,40,4
23,1,29,884,1336.68250984006,1226.09573158106,540.936163504131,496.18328679232,1287086828290487,1,801,40,6
23,1,29,886,622.528961138979,608.979091830939,251.928506155904,246.445069165059,606237274126144,1,125,40,4
23,1,29,890,1420.51849271758,1468.97724070628,574.86337853651,594.473936041565,606237293126144,1,103,40,5
23,1,29,899,1238.25810136094,1130.45656911827,501.105222704113,457.479494947569,509641954126144,1,124,40,5
