PLT_CN,asym_agb
188772421020004,187.19
188772046020004,199.19
188772250020004,190.2
188772584020004,187.81
188772420020004,157.69
188772249020004,180.99
188772422020004,193.86
188772251020004,194.52
188772192020004,213.94
188772586020004,187.4
188772248020004,188.02
188772252020004,178.05
188772583020004,196.23
188772429020004,188.86
188772090020004,175.27
188772254020004,191.6
188772428020004,172.07
188772236020004,182.21
188772268020004,192.14
188772427020004,184.87
188772255020004,178.89
188772261020004,190.25
188772260020004,179.12
188772237020004,182.48
188772368020004,193.93
188772521020004,177.93
188772266020004,170.4
188772264020004,189.62
188772047020004,179.37
188772523020004,173.25
188772238020004,202.68
188772122020004,167.38
188772214020004,175.06
188772265020004,210.82
188772349020004,178.38
188772262020004,168.21
188772263020004,176.58
188772193020004,197.83
188772433020004,163.92
188772588020004,187.83
188772435020004,196.91
188772334020004,181.2
188772434020004,187.81
188772437020004,190.83
188772587020004,192.16
188772582020004,178.32
188772467020004,236.46
188772438020004,182.45
188772488020004,196.37
188772585020004,185.54
188772581020004,198.01
188772436020004,199.51
188772170020004,236.49
188772335020004,193.03
188772333020004,198.15
188772432020004,192.13
188772332020004,206.77
188772171020004,199.51
188772592020004,199.83
188772331020004,196.99
188772196020004,217.15
188772590020004,168.93
188772060020004,192.36
188772144020004,186.75
188772131020004,208.22
188772070020004,174.57
188772487020004,171.55
188772486020004,191.92
188772431020004,204.22
188772307020004,213.81
188772229020004,208.21
188772094020004,222.09
188772259020004,213.6
188772230020004,218.37
188772273020004,211.7
188772359020004,190.28
188772364020004,216.89
188772362020004,209.38
188772169020004,217.62
188772234020004,189.62
188772295020004,174.43
188772299020004,197.45
188772573020004,179.24
188772049020004,182.84
188772574020004,208.34
188772448020004,199.12
188772296020004,191.44
188772168020004,184.62
188772445020004,195.63
188772123020004,194.36
188772124020004,193.27
188772113020004,201.77
188772093020004,187.98
188772391020004,212.37
188772189020004,196.94
188772531020004,208.99
188772357020004,223.19
188772622020004,212.25
188772515020004,172.35
188772358020004,186.44
188772323020004,190.34
188772355020004,203.5
188772625020004,214.13
188772475020004,199
188772478020004,175.91
188772348020004,200.91
188772356020004,187.21
188772379020004,217.22
188772058020004,177.66
188772228020004,200.16
188772354020004,161.52
188772533020004,216.53
188772272020004,216.93
188772050020004,221.44
188772312020004,214.15
188772225020004,216.88
188772271020004,216.27
188772308020004,213.71
188772274020004,210.04
188772360020004,194.44
188772073020004,185.68
188772536020004,206.38
188772565020004,215.75
188772053020004,218.98
188772532020004,189.37
188772363020004,210.15
188772541020004,180.36
188772534020004,212.21
188772396020004,212.25
188772175020004,187.52
188772114020004,197.23
188772115020004,195.07
188772116020004,219.24
188772400020004,217.5
188772177020004,219.7
188772393020004,198.4
188772390020004,204.51
188772199020004,205.52
188772394020004,192.05
188772392020004,176.61
188772395020004,202.01
188772074020004,202
188772578020004,219.88
188772174020004,185.82
188772397020004,207.39
188772176020004,195.01
188772624020004,220.7
188772562020004,209.03
188772365020004,222.21
188772564020004,219.83
188772538020004,215.5
188772535020004,176.85
188772627020004,200.42
188772059020004,217.49
188772537020004,208.76
188772366020004,221.24
188772361020004,194.07
188772398020004,215.75
188772134020004,209.4
188772044020004,215.22
188772577020004,195.33
188772347020004,209.24
188772576020004,189.33
188772304020004,189.22
188772179020004,215.46
188772572020004,220.36
188772751020004,211.08
188772466020004,215.02
188772178020004,211.56
188772329020004,214.85
188772244020004,214.13
188772165020004,219.1
188772281020004,214.76
188772166020004,212.09
188772200020004,213.45
188772277020004,221
188772463020004,212.09
188772313020004,213.29
188772235020004,219.99
188772052020004,217.43
188772461020004,217.05
188772045020004,218.14
188772501020004,216.05
188772569020004,211.21
188772285020004,219.97
188772280020004,209.83
188772227020004,213.61
188772190020004,216.28
188772568020004,221.32
188772291020004,216.36
188772276020004,212.91
188772503020004,209.57
188772418020004,216.7
188772211020004,218.44
188772752020004,213.44
188772325020004,212.14
188772317020004,216.33
188772226020004,214.39
188772465020004,211.65
188772125020004,219.86
188772315020004,212.35
188772286020004,214.76
188772754020004,212.59
188772318020004,213.56
188772143020004,210.42
188772279020004,212.05
188772289020004,214.85
188772416020004,229.25
188772242020004,216.9
188772314020004,210.82
188772142020004,215.57
188772316020004,203.98
188772571020004,221.32
188772241020004,211.83
188772287020004,216.93
188772282020004,232.09
188772439020004,215.01
188772504020004,208.09
188772755020004,216.3
188772459020004,219.4
188772062020004,211.45
188772167020004,211.28
188772399020004,214.94
188772278020004,212.16
188772328020004,219.9
188772243020004,217.61
188772288020004,211.9
188772326020004,212.68
188772417020004,225.45
188772769020004,221.23
188772324020004,213.4
188772212020004,210.56
188772309020004,215.49
188772502020004,218.12
188772753020004,217.34
188772294020004,214.19
188772290020004,215.76
188772096020004,219.69
188772750020004,210.66
188772051020004,220.8
188772095020004,208.88
188772275020004,207.91
188772284020004,211.02
188772327020004,211.82
188772464020004,210.22
188772460020004,221.45
188772462020004,209.88
188772283020004,213.17
188772305020004,208.11
188772311020004,212.22
188772310020004,211.54
188772303020004,201.02
188772306020004,209.88
188772447020004,184.37
188772474020004,211.47
188772472020004,162.45
188772380020004,195.35
188772344020004,173.67
188772454020004,170.82
188772470020004,174.81
188772173020004,185.93
188772602020004,191.15
188772071020004,168.33
188772112020004,173.74
188772469020004,186.5
188772619020004,178.43
188772484020004,183.19
188772449020004,192.39
188772604020004,162.1
188772452020004,178.56
188772479020004,178.11
188772603020004,197.51
188772473020004,206.32
188772450020004,225.04
188772056020004,202.5
188772471020004,202.98
188772446020004,194.06
188772453020004,183.98
188772477020004,199.15
188772598020004,199.24
188772345020004,191.16
188772092020004,178.37
188772133020004,192.08
188772451020004,166.51
188772597020004,166.59
188772413020004,153.36
188772601020004,173
188772468020004,182.72
188772072020004,182.13
188772599020004,150.87
188772057020004,196.81
188772411020004,166.03
188772476020004,196.64
188772412020004,155.92
188772444020004,177.74
188772600020004,172.33
188772456020004,144.01
188772455020004,187.3
188772298020004,196.61
188772301020004,198.02
188772108020004,206.48
188772164020004,176.79
188772257020004,198.05
188772302020004,192.05
188772239020004,179.68
188772258020004,199.44
188772300020004,196.54
188772194020004,187.73
188772297020004,202.41
188772240020004,199.15
188772256020004,195.39
188772575020004,195.94
188772941020004,211.83
188772796020004,210.43
188772798020004,212.72
188772797020004,206.12
188772939020004,207.06
188772221020004,206.03
188772799020004,209.88
188772794020004,210.96
188772938020004,213.81
188772795020004,214.29
188772126020004,197.2
188772930020004,204.92
188772932020004,213.67
188772929020004,204.44
188772128020004,209.49
188772901020004,205.93
188772931020004,210.59
188772186020004,198.65
188772928020004,205.01
188772910020004,197.26
188772793020004,213.17
188772162020004,218.68
188772791020004,214.29
188772865020004,226.62
188772831020004,215.98
188772866020004,220.22
188772833020004,215.8
188772815020004,198.94
188772937020004,208.23
188772076020004,204.51
188772933020004,222.57
188772788020004,219.46
188772773020004,217.58
188772835020004,222.1
188772925020004,202.08
188772232020004,220.77
188772152020004,216.87
188772934020004,225.94
188772792020004,211.94
188772863020004,226.39
188772935020004,214.83
188772864020004,221.22
188772790020004,215.3
188772789020004,218.53
188772936020004,217.68
188772710020004,215.57
188772218020004,208.78
188772064020004,212.05
188772766020004,208.33
188772087020004,213.96
188772764020004,212.98
188772749020004,199.08
188772763020004,209.86
188772748020004,204.29
188772685020004,207.08
188772868020004,216.67
188772136020004,207.31
188772180020004,212.7
188772869020004,210.99
188772207020004,211.69
188772203020004,210.46
188772204020004,214.5
188772558020004,195.33
188772686020004,208.21
188772870020004,212.22
188772761020004,211.71
188772130020004,212.58
188772767020004,217.76
188772867020004,217.71
188772684020004,222.73
188772683020004,213.3
188772765020004,208.13
188772677020004,215.24
188772832020004,217.08
188772678020004,213.39
188772079020004,239.21
188772078020004,219.75
188772894020004,195.07
188772814020004,210.71
188772924020004,206.76
188772075020004,193.69
188772895020004,204.37
188772787020004,228.28
188772891020004,199.15
188772080020004,231.53
188772921020004,212.8
188772909020004,177.61
188772890020004,180.75
188772812020004,216.62
188772923020004,206.42
188772892020004,193.33
188772813020004,227.9
188772893020004,179.92
188772922020004,206.62
188772829020004,226.73
188772682020004,220.41
188772828020004,212.71
188772862020004,228.77
188772707020004,217.36
188772774020004,218.15
188772103020004,205.87
188772830020004,224.58
188772082020004,216.43
188772676020004,206.89
188772708020004,221.31
188772674020004,210.47
188772706020004,212.95
188772138020004,212.34
188772855020004,219.11
188772827020004,217.57
188772139020004,212.45
188772159020004,233.94
188772184020004,224.86
188772140020004,219.14
188772681020004,209.5
188772205020004,206.86
188772389020004,226.38
188772626020004,223.18
188772630020004,258.77
188772632020004,205.86
188772495020004,201.21
188772561020004,218.43
188772560020004,217.1
188772559020004,235.63
188772341020004,221.1
188772898020004,202.31
188772927020004,197.11
188772817020004,220.1
188772899020004,203.23
188772223020004,198.76
188772897020004,197.22
188772926020004,205.02
188772161020004,210.97
188772896020004,196.96
188772187020004,219.87
188772911020004,209.02
188772816020004,195.3
188772117020004,201.7
188772118020004,205.57
188772880020004,202.23
188772077020004,208.6
188772233020004,210.28
188772900020004,192.94
188772807020004,215.32
188772735020004,209.59
188772738020004,225.93
188772688020004,212.47
188772628020004,232.09
188772141020004,214.67
188772879020004,211.07
188772209020004,211.76
188772611020004,215.91
188772878020004,217.66
188772613020004,212.93
188772731020004,209.74
188772737020004,203.05
188772687020004,218.67
188772730020004,217.69
188772609020004,206.17
188772607020004,216.83
188772614020004,214.68
188772804020004,213.86
188772644020004,220.76
188772876020004,217.95
188772629020004,217.32
188772734020004,209.99
188772612020004,212.13
188772608020004,215.72
188772736020004,211.65
188772739020004,206.31
188772809020004,213.9
188772689020004,224.77
188772150020004,212.03
188772610020004,213.86
188772776020004,203.72
188772106020004,162.93
188772857020004,211.83
188772859020004,196.36
188772818020004,193.3
188772856020004,228.41
188772821020004,247.55
188772779020004,220.42
188772097020004,199.56
188772780020004,220.69
188772778020004,218.16
188772847020004,206.67
188772822020004,208.68
188772819020004,211.87
188772823020004,218.36
188772820020004,217.02
188772860020004,217.79
188772846020004,214.3
188772777020004,227.2
188772652020004,210.12
188772202020004,222.59
188772742020004,239.65
188772669020004,208.28
188772653020004,221.16
188772066020004,202.24
188772667020004,199.85
188772084020004,198.19
188772662020004,213.65
188772621020004,174.17
188772745020004,182.14
188772655020004,210.31
188772672020004,213.36
188772085020004,202.54
188772666020004,204.41
188772660020004,209.85
188772671020004,218.01
188772556020004,214.49
188772110020004,187.17
188772743020004,203.33
188772109020004,187.52
188772675020004,213.54
188772746020004,201.44
188772163020004,209.72
188772759020004,199.6
188772661020004,217.55
188772762020004,215.57
188772618020004,192.21
188772744020004,221.42
188772658020004,225.08
188772691020004,209
188772617020004,203.05
188772557020004,246.95
188772083020004,209.91
188772758020004,216.96
188772654020004,216.37
188772121020004,220.18
188772747020004,215.18
188772485020004,204.82
188772129020004,229.21
188772206020004,214
188772665020004,220.15
188772664020004,220.14
188772663020004,220.95
188772616020004,191.81
188772719020004,216.61
188772670020004,227.45
188772659020004,219.8
188772668020004,200.17
188772620020004,173.03
188772623020004,216.18
188772760020004,208.53
188772673020004,207.62
188772757020004,210.39
188772067020004,213.41
188772801020004,215.09
188772913020004,209.44
188772800020004,212.31
188772802020004,214.53
188772914020004,203.39
188772915020004,200.34
