"classifier_set","ft_group","ecoregion","owner","treatment","age","merch_vol_m3_ha","foliage_kgC_m2","other_above_kgC_m2","total_above_kgC_m2"
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",5,0.164,2e-04,7e-04,0.004
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",50,88.28,0.018,0.0647,0.3596
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",55,93.617,0.0182,0.0655,0.3638
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",60,97.66,0.0183,0.0659,0.3663
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",65,100.689,0.0184,0.0662,0.3678
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",70,102.938,0.0184,0.0664,0.3687
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",75,104.601,0.0185,0.0665,0.3692
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",80,105.823,0.0185,0.0665,0.3696
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",85,106.72,0.0185,0.0666,0.3698
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",90,107.376,0.0185,0.0666,0.3699
"Spruce-fir/ME_APH/Industrial/untreated","Spruce-fir","ME_APH","Industrial","untreated",95,107.855,0.0185,0.0666,0.3699
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",10,0.093,4e-04,0.0013,0.0071
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",100,55.36,0.0063,0.0226,0.1254
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",105,60.318,0.0066,0.0238,0.132
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",110,65.261,0.0069,0.0249,0.1386
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",115,70.168,0.0073,0.0261,0.145
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",120,75.017,0.0076,0.0272,0.1514
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",125,79.79,0.0079,0.0284,0.1577
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",130,84.472,0.0082,0.0295,0.1639
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",135,89.051,0.0085,0.0306,0.17
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",140,93.515,0.0088,0.0317,0.176
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",145,97.857,0.0091,0.0327,0.1819
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",15,0.349,6e-04,0.0022,0.0122
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",150,102.068,0.0094,0.0338,0.1877
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",20,0.868,9e-04,0.0032,0.0178
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",25,1.721,0.0012,0.0043,0.0238
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",30,2.957,0.0015,0.0054,0.0301
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",35,4.605,0.0018,0.0066,0.0366
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",40,6.676,0.0022,0.0078,0.0432
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",45,9.163,0.0025,0.009,0.05
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",5,0.009,1e-04,5e-04,0.0028
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",50,12.051,0.0028,0.0102,0.0569
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",55,15.312,0.0032,0.0115,0.0637
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",60,18.914,0.0035,0.0127,0.0707
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",65,22.819,0.0039,0.014,0.0776
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",70,26.989,0.0042,0.0152,0.0846
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",75,31.382,0.0046,0.0165,0.0915
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",80,35.959,0.0049,0.0177,0.0984
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",85,40.681,0.0053,0.0189,0.1052
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",90,45.512,0.0056,0.0202,0.112
"Spruce-fir/ME_APH/NIPF/harvested","Spruce-fir","ME_APH","NIPF","harvested",95,50.415,0.0059,0.0214,0.1188
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",10,25.633,0.0053,0.0189,0.1051
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",100,125.828,0.0209,0.0753,0.4182
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",105,128.847,0.0211,0.076,0.4223
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",110,131.708,0.0213,0.0767,0.4259
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",115,134.422,0.0215,0.0772,0.429
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",120,136.996,0.0216,0.0777,0.4318
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",125,139.438,0.0217,0.0782,0.4342
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",130,141.756,0.0218,0.0785,0.4364
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",135,143.955,0.0219,0.0789,0.4382
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",140,146.044,0.022,0.0792,0.4399
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",145,148.028,0.0221,0.0794,0.4413
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",15,35.274,0.0074,0.0266,0.1476
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",150,149.911,0.0221,0.0797,0.4426
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",20,43.993,0.0092,0.0333,0.1847
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",25,51.99,0.0109,0.0391,0.2173
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",30,59.386,0.0123,0.0443,0.2459
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",35,66.265,0.0135,0.0488,0.271
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",40,72.688,0.0146,0.0527,0.293
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",45,78.703,0.0156,0.0562,0.3123
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",5,14.643,0.0028,0.0102,0.0564
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",50,84.347,0.0165,0.0593,0.3293
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",55,89.654,0.0172,0.0619,0.3442
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",60,94.651,0.0179,0.0643,0.3572
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",65,99.362,0.0184,0.0664,0.3687
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",70,103.807,0.0189,0.0682,0.3788
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",75,108.006,0.0194,0.0698,0.3877
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",80,111.974,0.0198,0.0712,0.3955
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",85,115.727,0.0201,0.0724,0.4023
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",90,119.279,0.0204,0.0735,0.4083
"Spruce-fir/ME_APH/NIPF/untreated","Spruce-fir","ME_APH","NIPF","untreated",95,122.642,0.0207,0.0744,0.4136
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",10,22.683,0.005,0.018,0.1
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",100,132.68,0.0247,0.089,0.4945
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",105,136.939,0.0249,0.0898,0.4989
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",110,141.071,0.0251,0.0905,0.5027
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",115,145.079,0.0253,0.0911,0.5059
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",120,148.969,0.0254,0.0916,0.5088
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",125,152.746,0.0256,0.092,0.5112
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",130,156.412,0.0257,0.0924,0.5133
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",135,159.973,0.0258,0.0927,0.5151
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",140,163.433,0.0258,0.093,0.5166
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",145,166.794,0.0259,0.0932,0.5179
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",15,31.631,0.0076,0.0272,0.1512
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",150,170.06,0.026,0.0934,0.5191
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",20,39.929,0.0099,0.0356,0.198
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",25,47.728,0.012,0.0432,0.2401
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",30,55.115,0.0139,0.0499,0.2775
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",35,62.15,0.0155,0.0559,0.3104
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",40,68.874,0.017,0.0611,0.3392
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",45,75.318,0.0182,0.0656,0.3644
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",5,12.752,0.0023,0.0084,0.0465
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",50,81.507,0.0193,0.0695,0.3863
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",55,87.463,0.0203,0.073,0.4054
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",60,93.201,0.0211,0.0759,0.4219
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",65,98.736,0.0218,0.0785,0.4362
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",70,104.08,0.0224,0.0808,0.4486
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",75,109.245,0.023,0.0827,0.4593
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",80,114.24,0.0234,0.0843,0.4686
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",85,119.073,0.0238,0.0858,0.4765
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",90,123.753,0.0242,0.087,0.4834
"Spruce-fir/ME_APH/Public-Other/untreated","Spruce-fir","ME_APH","Public-Other","untreated",95,128.286,0.0245,0.0881,0.4894
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",10,8.747,0.0031,0.0111,0.0617
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",100,121.338,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",105,121.507,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",110,121.629,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",115,121.716,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",120,121.779,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",125,121.824,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",130,121.857,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",135,121.88,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",140,121.897,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",145,121.909,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",15,22.66,0.0079,0.0283,0.1572
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",150,121.918,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",20,39.543,0.0125,0.0449,0.2496
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",25,56.299,0.0159,0.0574,0.3188
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",30,71.163,0.0182,0.0656,0.3644
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",35,83.474,0.0196,0.0707,0.3925
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",40,93.23,0.0205,0.0737,0.4093
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",45,100.738,0.021,0.0754,0.419
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",5,1.231,3e-04,0.0012,0.0065
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",50,106.4,0.0212,0.0764,0.4247
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",55,110.612,0.0214,0.077,0.4279
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",60,113.714,0.0215,0.0774,0.4297
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",65,115.983,0.0215,0.0775,0.4308
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",70,117.635,0.0216,0.0776,0.4314
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",75,118.833,0.0216,0.0777,0.4317
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",80,119.7,0.0216,0.0777,0.4319
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",85,120.326,0.0216,0.0778,0.432
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",90,120.778,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/Industrial/untreated","Spruce-fir","ME_NCZ","Industrial","untreated",95,121.104,0.0216,0.0778,0.4321
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",10,5.317,0.0013,0.0048,0.0269
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",100,125.69,0.0208,0.0748,0.4154
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",105,127.756,0.0208,0.0748,0.4155
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",110,129.537,0.0208,0.0748,0.4156
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",115,131.07,0.0208,0.0748,0.4156
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",120,132.389,0.0208,0.0748,0.4157
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",125,133.522,0.0208,0.0748,0.4157
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",130,134.495,0.0208,0.0748,0.4157
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",135,135.329,0.0208,0.0748,0.4157
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",140,136.045,0.0208,0.0748,0.4157
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",145,136.658,0.0208,0.0748,0.4157
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",15,12.189,0.0042,0.0151,0.0841
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",150,137.183,0.0208,0.0748,0.4157
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",20,20.922,0.0078,0.0281,0.1564
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",25,30.72,0.0113,0.0406,0.2253
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",30,40.934,0.0141,0.0507,0.2817
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",35,51.089,0.0162,0.0583,0.3241
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",40,60.855,0.0177,0.0637,0.3542
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",45,70.023,0.0187,0.0675,0.3749
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",5,1.136,1e-04,4e-04,0.0022
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",50,78.476,0.0194,0.07,0.3888
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",55,86.161,0.0199,0.0717,0.3981
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",60,93.071,0.0202,0.0728,0.4042
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",65,99.23,0.0204,0.0735,0.4082
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",70,104.682,0.0205,0.074,0.4108
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",75,109.48,0.0206,0.0743,0.4126
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",80,113.681,0.0207,0.0745,0.4137
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",85,117.347,0.0207,0.0746,0.4144
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",90,120.534,0.0207,0.0747,0.4149
"Spruce-fir/ME_NCZ/NIPF/untreated","Spruce-fir","ME_NCZ","NIPF","untreated",95,123.299,0.0208,0.0747,0.4152
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",10,23.922,0.0024,0.0085,0.0472
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",100,137.854,0.0222,0.0797,0.443
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",105,138.412,0.0222,0.0797,0.443
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",110,138.859,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",115,139.217,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",120,139.504,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",125,139.733,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",130,139.917,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",135,140.064,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",140,140.182,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",145,140.276,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",15,40.54,0.0065,0.0235,0.1304
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",150,140.352,0.0222,0.0798,0.4431
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",20,56.407,0.011,0.0397,0.2204
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",25,70.661,0.0147,0.053,0.2947
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",30,83.028,0.0174,0.0627,0.3482
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",35,93.522,0.0192,0.0691,0.3839
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",40,102.296,0.0203,0.0732,0.4067
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",45,109.553,0.021,0.0758,0.4209
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",5,8.633,2e-04,8e-04,0.0045
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",50,115.509,0.0215,0.0773,0.4297
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",55,120.37,0.0217,0.0783,0.435
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",60,124.32,0.0219,0.0789,0.4382
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",65,127.518,0.022,0.0792,0.4402
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",70,130.102,0.0221,0.0794,0.4413
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",75,132.184,0.0221,0.0796,0.442
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",80,133.86,0.0221,0.0796,0.4425
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",85,135.207,0.0221,0.0797,0.4427
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",90,136.289,0.0221,0.0797,0.4429
"Spruce-fir/ME_NCZ/State/untreated","Spruce-fir","ME_NCZ","State","untreated",95,137.158,0.0221,0.0797,0.443
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",10,1.031,3e-04,9e-04,0.0051
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",100,40.477,0.0058,0.0207,0.115
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",105,43.058,0.0061,0.0219,0.1215
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",110,45.622,0.0064,0.023,0.128
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",115,48.167,0.0067,0.0242,0.1344
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",120,50.687,0.007,0.0253,0.1407
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",125,53.179,0.0073,0.0265,0.147
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",130,55.641,0.0077,0.0276,0.1531
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",135,58.07,0.008,0.0287,0.1592
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",140,60.464,0.0083,0.0297,0.1653
"Spruce-fir/ME_NH/Industrial/harvested","Spruce-fir","ME_NH","Industrial","harvested",145,62.822,0.0086,0.0308,0.1712
